sourceTaxonId	sourceTaxonName	sourceTaxonSex	sourceTaxonLifestage	sourceTaxoncollid	interactionTypeId	interactionTypeName	targetTaxonId	targetTaxonName	targetTaxonSex	targetTaxonLifestage	targetTaxoncollid	localityId	localityName	decimalLatitude	decimalLongitude	observationDateTime	referenceDoi	referenceCitation
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:79901	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10089	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Site Two-22, New Mexico, United States	34.420147	-107.026808	1995-10-24	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:81260	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10055	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two -22, Web ?, Trap ?, New Mexico, United States	34.420524	-107.035359	1994-10-13	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:81260	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9042	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two -22, Web ?, Trap ?, New Mexico, United States	34.420524	-107.035359	1994-10-13	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:81264	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9020	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two -22, Web 2, Trap 12, New Mexico, United States	34.420524	-107.035359	1994-11-02	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:81263	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10051	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two -22, Web 2, Trap 56, New Mexico, United States	34.420524	-107.035359	1994-11-02	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:81267	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10165	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two -22, Web 3, Trap 97, New Mexico, United States	34.418171	-107.029218	1994-11-03	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:140203	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10149	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22 Web 3 Trap 143, New Mexico, United States			1997-10-29	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:140203	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9137	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22 Web 3 Trap 143, New Mexico, United States			1997-10-29	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:92730	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10148	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22, Web 3, Tr. 22, New Mexico, United States			1997-10-28	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:85343	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9068	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22; Web 2, Trap 43, New Mexico, United States	34.420524	-107.035359	1995-10-24	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:85338	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:13918	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22; Web 2, Trap 58, New Mexico, United States	34.420524	-107.035359	1995-06-20	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:85348	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10090	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22; Web 3, Trap 18, New Mexico, United States	34.418171	-107.029218	1995-10-24	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:85360	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10125	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22; Web 3, Trap 22, New Mexico, United States	34.418171	-107.029218	1996-06-25	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:85362	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10129	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22; Web 3, Trap 26, New Mexico, United States	34.418171	-107.029218	1996-10-30	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:85349	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9088	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22; Web 3, Trap 33, New Mexico, United States	34.418171	-107.029218	1995-10-24	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Mamm:85365	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10145	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Two-22; Web 3, Trap 83, New Mexico, United States	34.418171	-107.029218	1996-10-31	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami			http://arctos.database.museum/guid/MSB:Mamm:259767	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9909	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 222, Web 2, Trap 45, New Mexico, United States			1991-08-20	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami			http://arctos.database.museum/guid/MSB:Mamm:259768	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10008	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 222, Web 3, Trap 127, New Mexico, United States			1991-08-20	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami			http://arctos.database.museum/guid/MSB:Mamm:260240	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9910	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Larrea Web 3 Trap 71, New Mexico, United States			1995-06-07	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami			http://arctos.database.museum/guid/MSB:Mamm:99208	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9891	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Larrea, Web 1, New Mexico, United States	34.295043	-106.923832	1998-06-09	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami			http://arctos.database.museum/guid/MSB:Mamm:99186	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10016	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Larrea, Web 3, New Mexico, United States	34.288474	-106.904267	1998-06-09	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami			http://arctos.database.museum/guid/MSB:Mamm:99201	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:10166	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Larrea, Web 3, New Mexico, United States	34.288474	-106.904267	1998-06-09	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328112	Dipodomys merriami			http://arctos.database.museum/guid/MSB:Mamm:99209	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Para:9892	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Larrea, Web 3, New Mexico, United States	34.288474	-106.904267	1998-06-10	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:64161	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:9125	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Grass, New Mexico, United States	34.335185	-106.725265	1990-07-17	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:260126	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:8370	GEONAMES:5491068	Sevilleta National Wildlife Refuge, 5 Points Grasslands, Web 4, Trap 10, New Mexico, United States			1994-10-05	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:67720	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:9126	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Grassland, New Mexico, United States	34.294287	-106.93177	1991-06-19	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:67738	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:9127	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Grassland, New Mexico, United States	34.294287	-106.93177	1991-08-15	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:67743	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:9128	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Grassland, New Mexico, United States	34.294287	-106.93177	1991-08-16	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:79149	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:9129	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Grassland, New Mexico, United States	34.294287	-106.93177	1993-06-17	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:71304	RO:0002453	Host of		Pterygodermatites dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:9915	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Grassland, W2 T102, New Mexico, United States	34.294287	-106.93177	1992-08-11	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:85456	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:9148	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Grassland; Web 2, Trap 57, New Mexico, United States	34.294287	-106.93177	1995-10-17	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:328115	Dipodomys ordii	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Mamm:85467	RO:0002453	Host of		Mastophorus dipodomis	http://purl.obolibrary.org/obo/PATO_0000384		http://arctos.database.museum/guid/MSB:Para:11378	GEONAMES:5491068	Sevilleta National Wildlife Refuge, Rio Salado Grassland; Web 3, Trap 17, New Mexico, United States	34.29136	-106.935975	1995-10-18	doi:10.15468/ou1lf2	Brant S (2017). MSB Parasite Collection (Arctos). Version 32.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/ou1lf2 accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17429	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21370	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-03	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17453	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21562	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-06	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17454	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21371	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-03	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17456	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21372	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-22	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17481	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21739	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-03	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17507	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21740	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-05	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17510	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21493	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-28	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17537	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21397	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-02	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17779	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21703	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-07	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:17831	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21539	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-03	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:18051	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21541	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-26	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:18052	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21400	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-07	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:18105	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21347	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-04	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:18133	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21597	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-18	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
EOL:1053894	Alopex lagopus	http://purl.obolibrary.org/obo/PATO_0000383		http://arctos.database.museum/guid/MSB:Host:18157	RO:0002453	Host of	EOL:2923038	Echinococcus multilocularis			http://arctos.database.museum/guid/MSB:Para:21351	GEONAMES:5873445	E of Savoonga, Alaska, United States			1960-12-21	doi:10.15468/5o0fct	Brant S (2017). MSB Host Collection (Arctos). Version 34.3. Museum of Southwestern Biology. Occurrence Dataset https://doi.org/10.15468/5o0fct accessed via GBIF.org on 2017-06-12.
